MCC,ZIPCode,Currency,CardType,Device,Flag
4924,246,1,3,1,Normal
7485,311,3,1,2,Fraud
5756,224,2,2,1,Fraud
6074,59,2,1,1,Normal
6921,152,2,2,1,Normal
6140,159,1,3,2,Normal
5943,157,3,2,3,Fraud
9290,269,1,3,1,Fraud
9312,206,3,2,1,Normal
5087,188,1,3,2,Fraud
1468,302,2,3,1,Normal
9584,18,2,3,2,Normal
8824,143,2,3,1,Normal
7733,174,2,2,2,Normal
1712,209,3,1,2,Normal
9586,190,1,2,1,Fraud
5164,213,3,2,3,Normal
4324,109,1,1,3,Fraud
5620,53,2,2,1,Fraud
4815,54,1,3,2,Normal
4905,38,1,2,2,Fraud
1621,300,3,2,1,Normal
9696,250,1,3,1,Normal
5700,149,1,2,1,Fraud
2296,201,3,1,2,Normal
2188,206,3,3,2,Fraud
6851,298,3,1,2,Normal
5229,193,2,2,3,Normal
5737,258,3,2,3,Normal
6719,298,2,1,1,Normal
4380,172,3,3,2,Fraud
1602,72,2,3,3,Normal
9328,226,3,1,3,Fraud
2552,312,2,3,2,Fraud
4694,116,2,2,1,Normal
7229,242,2,1,2,Fraud
1311,12,3,3,3,Normal
6718,100,2,1,3,Normal
8633,68,3,2,1,Fraud
1761,190,3,2,3,Normal
4595,314,1,3,2,Normal
2253,179,3,1,1,Normal
8038,76,3,1,1,Normal
4178,22,3,1,1,Normal
2117,271,2,3,2,Normal
2342,86,2,3,1,Normal
1098,210,2,2,2,Normal
2533,289,3,2,1,Fraud
6112,316,3,3,3,Normal
2085,87,2,1,1,Normal
2464,248,2,2,3,Normal
9369,255,1,2,3,Normal
5576,234,2,2,3,Fraud
8863,91,3,3,1,Normal
5527,25,1,2,1,Normal
4350,208,1,2,3,Fraud
6047,50,2,2,3,Fraud
4424,191,3,1,1,Fraud
9789,143,3,2,2,Fraud
3732,87,2,2,1,Normal
8932,301,1,3,1,Normal
1443,25,3,2,1,Fraud
9485,45,2,1,3,Normal
9159,5,1,2,3,Fraud
7960,88,1,1,1,Normal
3760,54,2,2,2,Normal
8812,104,1,3,3,Normal
6267,78,2,3,1,Fraud
5917,23,2,2,3,Fraud
8921,107,1,2,3,Normal
8801,114,2,2,2,Fraud
7871,176,3,3,3,Normal
3893,289,2,3,3,Fraud
5356,131,2,2,2,Fraud
4525,162,2,1,2,Fraud
3277,135,1,1,1,Fraud
4044,186,1,2,1,Fraud
5315,85,2,1,2,Fraud
3880,113,1,2,3,Fraud
8905,58,2,2,1,Normal
3408,144,2,1,1,Fraud
7996,84,3,3,3,Normal
1683,109,2,3,1,Normal
7127,101,2,2,3,Fraud
9094,153,3,1,2,Normal
6336,242,2,2,2,Normal
1662,125,2,1,1,Normal
2506,132,3,3,2,Normal
8680,100,3,3,1,Normal
5813,21,3,3,1,Normal
6506,244,1,3,2,Fraud
1214,269,1,1,1,Fraud
5463,77,1,1,2,Normal
2880,190,2,1,3,Normal
5063,152,3,2,1,Fraud
1695,101,1,3,2,Fraud
3590,69,1,2,2,Normal
6265,175,3,2,1,Fraud
6979,190,2,2,3,Normal
9427,10,3,1,1,Fraud
1330,151,1,2,1,Fraud
5327,156,3,3,1,Normal
1196,127,3,3,3,Normal
3505,90,1,3,3,Normal
8178,163,3,1,2,Fraud
3111,49,1,2,3,Fraud
8418,13,2,3,3,Normal
9480,253,3,2,3,Normal
3669,294,2,3,1,Fraud
7782,24,3,1,2,Fraud
4011,16,3,2,1,Fraud
2690,244,2,2,2,Fraud
6033,289,1,2,2,Fraud
5534,209,2,1,1,Fraud
2608,94,2,3,1,Fraud
1876,224,2,1,2,Normal
4565,205,1,3,3,Fraud
8453,180,3,3,3,Fraud
5181,144,1,2,1,Fraud
2274,219,2,3,3,Fraud
4340,76,1,3,2,Normal
5707,253,2,3,2,Normal
3131,194,3,3,1,Normal
2801,219,3,2,2,Normal
4944,138,3,2,1,Fraud
5390,312,1,3,3,Normal
9412,179,2,1,3,Fraud
5279,266,1,2,2,Fraud
8611,186,1,3,2,Normal
5417,81,3,1,3,Normal
8617,121,2,2,3,Normal
6128,141,2,2,1,Normal
7663,272,2,1,3,Fraud
4358,108,3,3,2,Fraud
1357,240,2,3,2,Fraud
8793,1,1,2,2,Fraud
5225,105,2,1,1,Normal
1271,137,2,3,3,Fraud
5589,313,3,1,1,Fraud
5036,65,2,3,1,Normal
5832,2,3,1,1,Normal
8150,255,1,2,1,Fraud
6318,145,3,2,3,Fraud
8745,211,3,3,2,Normal
5469,304,3,3,2,Normal
9491,270,3,1,1,Normal
6238,119,2,2,1,Fraud
3782,274,1,1,3,Normal
6791,39,3,3,3,Normal
9754,305,3,3,1,Normal
1458,195,1,2,1,Fraud
1216,30,2,1,3,Fraud
5715,23,2,2,3,Normal
9329,83,3,1,1,Normal
6963,198,1,2,2,Fraud
6878,315,3,3,1,Normal
5209,48,2,2,3,Fraud
8034,93,3,1,2,Normal
1027,299,1,3,3,Fraud
4168,179,3,2,3,Normal
8120,63,2,3,2,Normal
9117,149,3,3,2,Normal
5696,301,1,2,3,Normal
2428,46,1,2,3,Normal
6693,160,1,1,2,Normal
5792,277,3,1,1,Fraud
7550,88,2,3,1,Normal
5165,285,3,2,3,Fraud
7685,191,3,3,3,Normal
2735,224,1,2,1,Fraud
2536,35,2,3,2,Normal
9905,132,2,3,2,Normal
5315,173,2,1,3,Fraud
4600,59,3,1,1,Fraud
6410,76,2,2,1,Normal
2713,307,2,1,2,Fraud
8122,291,3,3,1,Fraud
3553,40,1,2,1,Normal
6172,237,3,2,1,Fraud
3622,99,3,2,1,Normal
6323,93,2,2,3,Fraud
5433,78,2,1,3,Fraud
7503,226,1,2,1,Normal
5994,130,3,3,2,Fraud
8126,126,2,2,2,Fraud
7766,296,2,2,1,Fraud
2524,55,2,2,2,Normal
9593,242,3,3,3,Normal
9251,57,1,3,3,Fraud
1088,301,1,3,1,Normal
2471,27,2,1,3,Fraud
9219,249,3,1,2,Fraud
5727,209,1,2,3,Normal
2812,102,3,1,2,Normal
8738,109,3,3,2,Normal
1683,205,1,2,2,Normal
9671,271,3,3,1,Fraud
9490,172,1,1,3,Normal
3483,256,1,2,1,Fraud
1533,86,1,2,1,Normal
1513,78,2,1,3,Fraud
7000,104,2,2,1,Fraud
5422,310,1,1,1,Fraud
6301,239,2,2,1,Normal
1947,210,1,2,3,Fraud
1470,141,3,1,1,Normal
9152,92,1,2,1,Normal
8873,175,2,2,3,Fraud
4280,220,1,2,3,Normal
3234,252,2,3,3,Normal
8585,245,3,2,3,Fraud
6878,187,3,3,3,Fraud
6915,54,2,3,2,Normal
7413,315,2,1,3,Fraud
1490,176,1,3,1,Fraud
4835,267,3,3,2,Fraud
1637,283,3,2,3,Normal
7941,65,2,2,1,Normal
5242,287,3,2,2,Normal
7007,227,2,3,2,Fraud
4629,70,2,2,3,Normal
8408,223,3,1,3,Normal
1261,75,2,3,2,Fraud
1102,304,3,3,3,Fraud
6904,199,3,1,1,Fraud
2290,257,1,1,3,Fraud
1859,100,3,2,3,Normal
8504,250,3,2,3,Normal
4587,190,2,1,2,Normal
2338,216,3,1,3,Normal
4962,275,1,3,1,Fraud
3701,294,1,1,3,Normal
6389,264,2,3,2,Normal
3418,103,1,2,1,Fraud
6718,264,1,1,2,Normal
9237,276,1,1,1,Normal
5963,48,3,2,3,Normal
6870,111,2,1,3,Normal
3465,198,2,2,1,Normal
2060,81,2,2,1,Fraud
6115,225,1,2,1,Normal
5626,229,3,3,3,Fraud
1379,209,3,2,3,Normal
1044,86,2,3,3,Normal
7630,158,2,1,1,Fraud
5757,189,1,3,1,Normal
3553,252,1,1,1,Fraud
3621,103,1,3,3,Normal
5966,299,3,1,1,Fraud
7299,103,3,3,1,Fraud
7703,300,2,2,1,Normal
6132,260,1,3,1,Fraud
8216,210,1,2,3,Fraud
5598,107,1,3,3,Normal
9070,288,3,1,1,Normal
6909,149,2,2,3,Normal
7437,190,1,3,1,Normal
2852,67,2,3,2,Fraud
3545,277,2,1,1,Fraud
1288,224,1,3,3,Normal
2398,40,1,2,3,Fraud
2451,31,1,3,1,Normal
6189,111,3,3,1,Normal
9446,115,2,3,3,Normal
9077,75,1,2,3,Normal
1783,235,2,1,3,Fraud
4441,4,1,3,2,Fraud
4641,64,2,1,1,Normal
7761,9,3,3,1,Normal
9636,158,1,1,1,Fraud
1479,273,2,1,2,Fraud
9448,32,1,1,2,Normal
3928,261,1,3,3,Fraud
7872,4,3,3,3,Normal
8601,188,3,3,2,Fraud
9168,106,1,1,1,Fraud
1126,232,2,1,1,Fraud
3373,169,2,1,2,Fraud
4677,224,2,3,1,Fraud
7949,50,2,2,1,Fraud
9747,198,1,1,1,Normal
4720,292,1,2,3,Fraud
6621,133,1,2,3,Normal
4765,239,2,3,3,Normal
4597,210,3,3,1,Normal
7370,48,2,2,3,Normal
5239,98,2,1,1,Normal
1528,87,2,1,1,Normal
6894,32,1,3,3,Fraud
4458,231,1,1,1,Normal
9620,168,2,1,1,Fraud
3067,52,3,2,1,Fraud
1859,46,2,1,3,Normal
1176,65,1,1,1,Fraud
8672,178,2,2,2,Normal
9398,292,1,2,2,Fraud
5631,25,2,3,1,Normal
8304,118,1,2,1,Fraud
8638,124,1,2,1,Fraud
8153,51,3,1,1,Normal
6616,217,1,3,1,Fraud
2599,104,1,1,1,Normal
7500,275,3,1,3,Fraud
5167,289,3,1,3,Normal
9644,250,3,3,1,Fraud
3160,313,2,1,1,Normal
6908,37,1,1,3,Fraud
1659,43,2,1,2,Fraud
7832,230,1,3,2,Normal
3488,271,3,1,3,Normal
7436,129,2,1,1,Fraud
4123,29,2,3,3,Normal
5605,79,2,1,1,Normal
1887,272,3,1,1,Fraud
1831,182,2,1,1,Fraud
6376,307,3,2,2,Normal
6680,48,3,1,3,Normal
8252,59,3,3,3,Fraud
1361,271,3,3,3,Fraud
9092,35,1,1,1,Fraud
6556,312,2,3,1,Fraud
5532,65,1,1,2,Fraud
9026,130,3,3,3,Fraud
2615,199,1,1,3,Normal
1002,115,1,2,2,Normal
9518,176,1,3,1,Fraud
9715,90,1,2,3,Normal
3399,290,1,1,1,Normal
7212,26,2,2,3,Fraud
1342,101,1,1,1,Normal
2388,216,1,2,1,Normal
9893,271,3,2,2,Normal
5205,199,2,3,1,Normal
2890,5,3,2,3,Normal
6540,27,2,1,2,Fraud
2069,115,1,3,3,Normal
5163,169,2,2,2,Normal
4938,101,2,3,1,Fraud
2823,253,3,3,3,Normal
9078,178,1,1,2,Fraud
3274,244,2,3,2,Fraud
6526,275,2,1,1,Fraud
3182,235,3,1,1,Normal
8058,292,3,1,3,Fraud
6695,33,3,1,1,Fraud
2668,255,3,3,3,Normal
6203,176,2,3,2,Fraud
3421,106,2,2,3,Fraud
3182,132,1,1,3,Fraud
5495,169,3,3,2,Normal
4997,290,1,1,2,Normal
9943,4,3,2,1,Fraud
8713,221,2,1,3,Fraud
6983,13,2,1,2,Fraud
9568,89,3,3,2,Fraud
4417,200,2,1,3,Normal
9398,6,3,2,3,Fraud
6561,86,1,3,1,Fraud
7709,185,3,3,3,Normal
6789,58,2,3,1,Fraud
7990,70,3,3,1,Normal
9355,292,3,3,3,Fraud
3272,99,3,3,1,Normal
7098,213,3,1,2,Normal
1987,147,2,1,3,Normal
5618,32,2,3,2,Fraud
6445,83,3,2,3,Normal
5205,126,1,3,2,Fraud
6936,162,3,1,2,Fraud
8985,60,3,1,1,Fraud
1155,285,3,2,2,Fraud
1228,27,2,2,3,Normal
2200,147,2,3,2,Normal
6427,6,3,3,3,Fraud
4409,137,3,2,1,Fraud
5943,4,2,1,1,Fraud
5203,227,3,1,2,Fraud
6735,91,1,3,2,Fraud
4608,239,3,1,2,Normal
6248,85,1,3,3,Fraud
9446,261,3,2,3,Fraud
5242,49,2,1,3,Fraud
1730,66,2,3,3,Fraud
6665,128,2,1,3,Fraud
7092,133,1,2,1,Fraud
2853,194,1,2,2,Normal
2865,178,2,2,1,Normal
8863,160,3,3,3,Fraud
4067,125,3,1,2,Fraud
1502,24,2,1,2,Normal
9065,266,1,1,3,Fraud
5275,98,1,1,3,Normal
2322,288,3,3,2,Fraud
4537,1,3,2,1,Normal
7540,162,1,3,2,Normal
3681,72,1,3,3,Fraud
9199,307,1,2,2,Fraud
5368,9,3,2,1,Normal
6700,40,2,3,3,Fraud
2289,197,1,3,2,Fraud
9913,61,1,1,1,Fraud
3739,70,2,3,3,Normal
1104,183,2,3,1,Normal
7835,143,2,3,1,Fraud
6822,147,1,2,1,Normal
1868,26,1,1,1,Normal
6328,25,2,3,3,Fraud
6975,50,1,1,2,Normal
3384,234,1,2,1,Fraud
6338,279,1,2,2,Normal
3152,137,1,1,2,Normal
7802,88,2,3,3,Fraud
3761,288,3,1,3,Normal
2051,76,3,1,2,Fraud
6396,305,2,2,2,Fraud
2817,104,1,2,3,Fraud
3488,18,1,1,2,Normal
3448,274,1,3,1,Normal
3970,186,1,3,3,Normal
7081,216,3,2,2,Normal
2971,99,1,1,3,Normal
1896,88,1,2,3,Fraud
9994,188,2,3,3,Normal
8300,236,3,1,1,Fraud
6179,59,2,3,1,Normal
5158,117,1,2,1,Fraud
9180,282,3,3,3,Fraud
5870,243,3,1,1,Normal
9466,197,2,1,3,Fraud
6190,133,3,2,2,Normal
8840,185,1,2,2,Fraud
7185,66,3,1,1,Fraud
4088,25,3,2,2,Fraud
5321,248,3,1,1,Normal
1679,197,1,2,3,Fraud
8786,256,2,3,3,Normal
8183,122,3,1,3,Normal
8582,255,1,1,2,Normal
3836,291,1,2,3,Normal
9241,204,2,2,3,Fraud
3509,257,2,2,3,Normal
4456,234,1,3,3,Normal
4385,268,3,1,3,Normal
6086,291,3,2,1,Fraud
4197,207,1,1,3,Fraud
7931,152,3,1,2,Normal
8934,151,1,3,1,Normal
6195,104,3,1,3,Normal
8840,39,2,2,1,Fraud
8566,25,2,3,2,Normal
7552,75,3,2,1,Fraud
7743,243,3,3,3,Normal
3852,226,3,1,3,Normal
9363,47,1,1,3,Fraud
8824,192,3,1,2,Fraud
1721,287,1,1,3,Normal
6878,196,3,2,3,Fraud
2253,129,1,3,1,Normal
7126,212,2,3,1,Normal
4842,264,1,2,1,Fraud
1262,137,2,3,3,Fraud
8727,10,3,1,3,Normal
4177,129,3,2,1,Fraud
1097,201,1,2,2,Fraud
7867,60,2,1,2,Normal
7471,260,3,3,2,Normal
5715,206,1,3,1,Fraud
8530,131,1,1,2,Fraud
9304,315,2,2,3,Fraud
8818,188,1,2,2,Fraud
5545,271,2,3,3,Fraud
6558,114,2,3,3,Normal
6568,172,2,2,3,Fraud
8676,59,1,2,1,Normal
6539,22,3,1,2,Normal
9980,230,2,3,3,Normal
9062,188,2,1,2,Normal
5045,66,3,1,3,Normal
9571,202,3,1,3,Fraud
8517,22,3,1,3,Normal
6641,207,2,2,1,Normal
8377,159,1,2,2,Normal
5494,129,3,2,3,Normal
5081,297,2,1,1,Normal
9755,284,3,1,3,Fraud
3386,105,3,1,1,Normal
2161,25,3,2,1,Fraud
5916,204,1,3,3,Fraud
1211,261,1,1,1,Normal
1584,310,1,3,1,Normal
8479,191,1,1,2,Fraud
6190,81,1,1,2,Fraud
8787,280,3,2,1,Fraud
4414,172,3,2,1,Normal
5883,80,3,2,3,Normal
5382,123,2,3,1,Normal
8897,302,1,1,3,Fraud
9710,267,2,1,3,Fraud
2187,191,2,1,2,Normal
9661,25,1,3,2,Fraud
3367,266,2,3,2,Normal
7594,196,2,3,2,Fraud
4934,137,3,1,3,Fraud
2038,23,1,1,1,Normal
5610,162,3,3,3,Fraud
2046,40,2,1,1,Normal
3673,292,3,3,3,Normal
3683,110,3,3,3,Fraud
9702,72,3,2,2,Fraud
9603,243,2,1,2,Normal
4386,220,3,2,3,Fraud
1079,226,2,1,2,Fraud
8691,181,2,2,1,Normal
6922,180,3,3,1,Fraud
5632,41,2,1,3,Normal
5446,208,1,3,3,Fraud
1930,308,1,2,2,Normal
2384,145,3,2,3,Fraud
5615,186,1,1,2,Fraud
3903,258,2,3,1,Fraud
6514,78,3,1,3,Normal
5614,226,3,1,1,Normal
2797,184,1,1,3,Fraud
6822,177,2,2,3,Normal
9093,72,1,1,3,Fraud
1541,269,1,3,3,Fraud
2726,288,1,2,3,Fraud
5831,23,3,3,1,Normal
1766,70,1,1,3,Normal
1577,174,1,1,2,Normal
8016,138,2,3,1,Fraud
2420,29,2,3,1,Normal
4741,172,2,1,1,Normal
3826,216,3,1,2,Fraud
3088,42,2,3,1,Fraud
2501,186,3,1,1,Normal
1341,243,3,2,3,Normal
7057,283,3,2,3,Fraud
6215,213,1,3,1,Normal
9006,202,2,2,1,Normal
7442,39,1,2,3,Fraud
2233,180,2,2,2,Fraud
8211,314,2,3,1,Fraud
4559,207,2,3,3,Normal
6105,169,1,1,1,Fraud
8044,259,1,3,2,Fraud
3685,118,1,2,3,Fraud
1357,263,1,3,1,Normal
9771,16,3,3,3,Fraud
3878,104,1,3,3,Normal
5767,237,2,3,2,Fraud
2899,264,3,2,1,Normal
6940,136,2,1,3,Fraud
1462,34,2,2,1,Normal
8760,278,3,1,2,Normal
6135,154,1,1,1,Fraud
6704,251,3,3,3,Normal
3056,202,1,2,3,Fraud
9226,96,2,2,3,Fraud
6723,143,1,2,3,Fraud
6680,255,3,1,1,Normal
3680,178,2,1,2,Fraud
4472,244,2,1,3,Normal
2156,314,3,3,3,Fraud
2732,298,1,3,3,Fraud
3959,285,2,3,2,Normal
4818,146,2,3,2,Fraud
1625,44,1,3,1,Normal
6222,97,3,3,3,Normal
7024,154,3,2,1,Normal
1676,147,1,1,1,Normal
2893,13,3,2,1,Normal
4757,110,3,2,2,Normal
5486,85,1,2,3,Normal
1454,80,1,2,3,Normal
8971,35,3,1,1,Normal
4620,222,2,2,2,Fraud
5552,278,3,1,2,Normal
8586,252,2,2,1,Fraud
6114,120,1,1,2,Normal
2370,25,3,3,2,Fraud
9296,261,3,1,2,Normal
1500,78,1,3,1,Fraud
2018,6,2,2,3,Normal
1034,193,1,1,1,Fraud
6039,315,3,3,2,Normal
5418,308,2,2,2,Fraud
8846,82,1,1,3,Fraud
7243,76,2,3,2,Normal
8855,274,2,1,3,Normal
3367,258,1,3,1,Fraud
9248,274,3,2,2,Normal
7546,89,3,1,3,Normal
2386,29,1,3,1,Fraud
3435,16,3,2,3,Normal
3605,297,1,1,2,Normal
8618,97,3,1,2,Normal
4129,218,3,2,3,Fraud
7908,278,2,1,1,Fraud
7854,209,1,3,2,Normal
6471,255,1,3,2,Fraud
6859,47,3,2,2,Normal
6045,242,3,1,2,Fraud
9534,53,2,1,2,Fraud
1897,114,2,2,1,Normal
8843,189,1,3,3,Fraud
1507,38,3,3,2,Fraud
7832,214,2,3,3,Fraud
3066,215,3,3,2,Normal
2432,280,3,3,2,Fraud
5304,25,2,2,1,Fraud
5506,225,1,3,2,Normal
1384,262,3,2,3,Fraud
3960,50,3,1,1,Normal
1859,286,3,2,1,Normal
3130,15,1,2,3,Normal
1508,42,3,2,1,Normal
2971,176,2,3,1,Fraud
5898,113,2,2,3,Fraud
1000,268,1,1,3,Normal
1386,202,1,1,2,Fraud
3354,302,2,1,2,Fraud
9027,66,3,3,3,Fraud
5047,241,2,2,2,Fraud
1051,278,3,1,3,Fraud
2487,76,2,2,1,Normal
5444,102,2,3,3,Normal
6728,236,2,2,3,Normal
1330,154,3,1,3,Fraud
4837,246,3,1,3,Normal
5894,112,2,1,2,Normal
1150,86,2,2,2,Normal
7554,196,2,3,2,Normal
4280,118,1,2,1,Normal
2997,306,1,1,2,Normal
3390,194,3,3,1,Fraud
3174,265,1,3,2,Normal
6886,65,2,1,1,Normal
5095,83,2,3,1,Fraud
4224,230,3,3,2,Normal
5607,69,1,3,2,Normal
4716,103,1,1,3,Fraud
6573,112,1,1,3,Fraud
9780,62,3,2,1,Fraud
4688,85,2,2,1,Normal
9425,45,2,2,1,Normal
1051,6,2,2,1,Fraud
4024,221,2,3,3,Normal
6865,174,2,1,3,Normal
2818,118,1,2,3,Normal
8055,88,3,3,3,Fraud
3793,120,2,3,3,Normal
3114,130,2,3,2,Fraud
7279,32,3,2,1,Fraud
1878,25,2,3,3,Normal
4762,195,1,2,3,Fraud
8062,50,2,1,1,Normal
4022,150,1,2,3,Fraud
1324,95,2,3,2,Fraud
2499,141,1,1,1,Fraud
5070,239,2,1,2,Normal
8121,158,1,2,3,Normal
8651,10,2,1,3,Normal
9801,87,1,1,2,Normal
4789,20,1,1,1,Normal
4698,61,1,3,1,Normal
5319,147,3,3,1,Normal
4380,131,1,3,3,Normal
4210,159,1,3,3,Fraud
5522,168,1,2,2,Fraud
4728,181,1,2,3,Fraud
6435,27,1,2,3,Fraud
1034,139,2,3,2,Normal
3815,5,1,2,2,Normal
1471,181,3,1,2,Normal
5987,138,2,2,1,Fraud
3399,1,3,3,3,Fraud
9512,235,1,3,1,Fraud
2138,309,2,1,2,Normal
4170,143,1,3,2,Normal
6777,132,2,1,1,Normal
9518,311,2,3,3,Fraud
1428,252,2,2,3,Fraud
5792,173,2,3,2,Normal
7848,276,1,3,1,Normal
5719,256,2,3,1,Normal
3161,235,1,3,2,Normal
5754,95,3,2,3,Normal
7159,285,2,2,2,Fraud
7265,201,3,2,3,Normal
5381,255,3,2,3,Fraud
7503,135,3,3,3,Fraud
5422,153,3,3,2,Fraud
6115,274,2,3,3,Fraud
8216,12,1,3,3,Normal
9203,283,2,3,2,Fraud
7158,7,3,2,2,Fraud
6453,154,1,3,1,Fraud
2663,268,1,1,1,Fraud
3093,138,1,1,1,Fraud
3428,175,1,1,3,Normal
8001,61,3,3,3,Fraud
4218,250,1,1,1,Fraud
6378,296,2,3,3,Normal
6314,128,1,1,1,Fraud
7232,30,1,1,3,Normal
2265,228,2,1,2,Normal
1170,79,1,2,1,Fraud
3804,91,1,2,2,Fraud
1985,13,1,2,3,Fraud
5379,131,1,2,2,Normal
4913,292,2,1,1,Fraud
8787,200,2,1,1,Fraud
6770,238,3,1,3,Normal
3194,7,1,2,2,Fraud
5345,301,2,2,1,Normal
1013,297,2,3,2,Normal
1349,94,3,3,1,Fraud
1816,73,1,1,3,Fraud
6614,194,2,3,1,Normal
7809,207,1,3,3,Fraud
1716,294,3,1,1,Normal
1320,78,2,1,2,Fraud
5363,35,3,3,3,Fraud
4577,275,1,3,3,Normal
4662,86,2,3,1,Fraud
4861,102,2,3,2,Fraud
2313,234,2,2,2,Normal
5314,193,3,2,3,Normal
4877,214,2,1,1,Normal
4985,138,2,2,3,Normal
2217,143,3,1,1,Normal
1381,211,3,3,1,Normal
6526,30,3,1,1,Fraud
8189,229,3,3,2,Fraud
5658,75,3,2,2,Normal
3223,252,1,1,1,Fraud
1123,258,2,3,1,Normal
5851,52,2,2,2,Fraud
7083,101,2,2,1,Normal
4573,153,3,2,1,Normal
8356,87,3,1,3,Normal
6545,221,1,3,1,Normal
5418,76,1,2,2,Normal
1813,302,2,1,2,Normal
4701,98,3,2,1,Normal
7899,152,3,3,3,Fraud
8095,116,1,2,3,Normal
4995,95,1,1,1,Fraud
7861,241,3,2,2,Normal
8433,111,2,3,3,Normal
7539,278,2,1,1,Normal
7606,81,1,3,2,Fraud
5543,90,2,2,1,Normal
8024,27,1,3,1,Fraud
8925,18,1,2,3,Normal
4584,37,1,2,1,Normal
5153,66,1,3,2,Fraud
9003,40,2,3,1,Normal
9593,130,1,3,1,Normal
5551,172,1,1,3,Normal
4475,92,2,1,1,Fraud
9617,160,3,1,2,Fraud
4017,148,2,2,1,Normal
9510,278,3,1,3,Fraud
9839,271,2,2,1,Normal
5742,297,3,3,2,Normal
9428,221,1,2,2,Fraud
6969,127,1,1,2,Normal
4874,311,3,1,3,Normal
8626,93,1,3,2,Normal
6584,39,1,3,2,Normal
4903,145,2,3,1,Normal
4201,273,2,2,2,Normal
9191,12,3,2,1,Normal
8982,27,3,2,2,Normal
2526,69,1,3,2,Fraud
2864,241,3,1,1,Fraud
3541,63,2,3,1,Normal
3863,195,2,3,1,Normal
4319,270,1,2,1,Normal
8256,64,3,1,1,Normal
6550,59,2,2,1,Normal
7128,132,1,2,3,Fraud
3429,236,3,2,3,Fraud
8963,115,1,2,1,Normal
9610,90,2,2,2,Normal
2488,166,1,3,2,Normal
7391,199,2,1,1,Fraud
5668,283,1,3,1,Fraud
9371,165,1,3,2,Normal
3923,313,3,2,3,Normal
5839,231,3,1,1,Fraud
2088,120,1,2,2,Normal
6989,14,3,2,3,Fraud
1637,123,1,1,3,Fraud
1989,265,2,2,2,Fraud
3322,110,3,1,3,Normal
9729,199,1,1,1,Fraud
7970,149,3,2,1,Fraud
8747,228,1,3,1,Normal
4905,107,1,3,2,Normal
8135,170,1,1,3,Normal
4369,5,1,2,1,Normal
4940,30,1,3,2,Fraud
2217,270,2,2,2,Fraud
3654,51,1,3,2,Fraud
9991,269,3,2,2,Fraud
7950,248,1,2,2,Fraud
9455,52,3,2,2,Fraud
7846,20,1,1,1,Normal
3145,229,1,2,3,Normal
2696,24,3,1,2,Fraud
6539,230,2,1,3,Fraud
5793,65,1,1,2,Normal
5969,303,1,2,2,Normal
7253,2,2,3,3,Fraud
7796,38,3,2,1,Fraud
9479,165,3,3,3,Normal
1035,110,2,2,1,Normal
5526,24,1,2,1,Normal
4101,293,1,1,3,Fraud
7074,201,2,1,1,Normal
6629,149,1,1,2,Fraud
2579,37,2,1,3,Fraud
3219,55,1,1,3,Fraud
5309,8,3,3,1,Normal
2429,313,1,1,1,Fraud
5332,257,3,3,2,Fraud
7765,178,3,1,2,Normal
7165,11,2,1,2,Normal
5653,269,1,2,1,Normal
9394,89,1,2,1,Normal
6198,107,3,2,2,Fraud
4195,174,3,1,1,Fraud
1253,188,2,1,3,Normal
2384,146,3,3,3,Fraud
5643,163,2,2,3,Fraud
9104,180,1,2,1,Fraud
8165,103,2,2,3,Fraud
5839,203,2,2,3,Fraud
7080,103,1,2,3,Normal
9591,71,3,3,3,Normal
1328,28,3,1,1,Normal
4438,294,1,1,2,Fraud
2995,18,3,1,1,Fraud
5212,54,1,3,3,Fraud
1343,102,1,2,3,Fraud
1128,33,2,1,3,Fraud
8533,91,2,2,1,Fraud
2455,209,1,2,1,Fraud
9202,279,2,3,1,Fraud
1575,186,2,3,1,Fraud
6681,14,1,1,1,Fraud
7514,26,1,3,2,Fraud
4055,269,2,2,3,Fraud
5572,185,2,1,2,Fraud
6190,152,3,3,1,Fraud
3502,76,3,3,3,Normal
5324,128,3,3,2,Fraud
4721,137,3,2,1,Fraud
9672,152,1,3,2,Normal
9291,154,2,2,2,Fraud
3521,22,3,3,3,Normal
2772,219,3,1,1,Fraud
3875,82,1,2,2,Fraud
4302,284,1,1,3,Fraud
5690,141,1,2,3,Fraud
4441,81,1,1,1,Normal
4371,41,1,3,2,Fraud
1784,241,1,3,1,Fraud
6177,63,2,3,2,Fraud
9068,19,2,3,2,Normal
7775,80,2,3,2,Fraud
6129,158,3,1,2,Fraud
4027,150,2,3,1,Normal
8962,12,2,2,3,Fraud
6711,231,1,3,3,Fraud
4227,93,1,1,1,Normal
5736,181,3,2,2,Fraud
8961,230,3,1,2,Normal
9591,54,1,1,3,Fraud
7933,162,1,2,3,Fraud
6297,300,3,1,3,Fraud
5119,198,2,3,1,Fraud
5808,222,2,1,2,Normal
5177,132,3,1,1,Fraud
8429,199,2,1,2,Normal
6216,158,3,2,1,Normal
9196,113,2,1,2,Normal
8340,299,3,1,2,Fraud
8642,205,2,1,2,Fraud
5801,278,1,1,3,Fraud
4382,98,1,2,1,Fraud
7007,219,3,3,3,Normal
5309,244,1,3,1,Normal
6032,243,2,2,1,Normal
6313,304,3,1,3,Normal
7653,135,3,2,2,Fraud
5760,7,2,3,2,Normal
7662,201,3,1,1,Fraud
6078,5,1,2,1,Fraud
